"gene_id" "number_uORF"
"2526" "ENSG00000166483" 2
"2527" "ENSG00000166503" 1
"2528" "ENSG00000166507" 1
"2529" "ENSG00000166508" 1
"2530" "ENSG00000166619" 1
"2531" "ENSG00000166669" 1
"2532" "ENSG00000166681" 1
"2533" "ENSG00000166704" 1
"2534" "ENSG00000166707" 1
"2535" "ENSG00000166741" 3
"2536" "ENSG00000166801" 2
"2537" "ENSG00000166813" 1
"2538" "ENSG00000166819" 2
"2539" "ENSG00000166845" 1
"2540" "ENSG00000166855" 1
"2541" "ENSG00000166860" 1
"2542" "ENSG00000166887" 1
"2543" "ENSG00000166888" 1
"2544" "ENSG00000166925" 1
"2545" "ENSG00000166971" 1
"2546" "ENSG00000166979" 1
"2547" "ENSG00000166987" 1
"2548" "ENSG00000167005" 1
"2549" "ENSG00000167065" 4
"2550" "ENSG00000167085" 1
"2551" "ENSG00000167106" 1
"2552" "ENSG00000167112" 1
"2553" "ENSG00000167113" 3
"2554" "ENSG00000167173" 1
"2555" "ENSG00000167178" 1
"2556" "ENSG00000167186" 1
"2557" "ENSG00000167261" 1
"2558" "ENSG00000167283" 1
"2559" "ENSG00000167323" 1
"2560" "ENSG00000167380" 1
"2561" "ENSG00000167394" 4
"2562" "ENSG00000167395" 1
"2563" "ENSG00000167491" 1
"2564" "ENSG00000167522" 1
"2565" "ENSG00000167526" 1
"2566" "ENSG00000167548" 2
"2567" "ENSG00000167555" 1
"2568" "ENSG00000167565" 1
"2569" "ENSG00000167566" 1
"2570" "ENSG00000167617" 1
"2571" "ENSG00000167625" 1
"2572" "ENSG00000167635" 4
"2573" "ENSG00000167637" 1
"2574" "ENSG00000167657" 1
"2575" "ENSG00000167671" 1
"2576" "ENSG00000167700" 1
"2577" "ENSG00000167703" 2
"2578" "ENSG00000167720" 1
"2579" "ENSG00000167740" 1
"2580" "ENSG00000167747" 2
"2581" "ENSG00000167766" 2
"2582" "ENSG00000167785" 2
"2583" "ENSG00000167792" 1
"2584" "ENSG00000167842" 6
"2585" "ENSG00000167904" 1
"2586" "ENSG00000167920" 1
"2587" "ENSG00000167965" 1
"2588" "ENSG00000167969" 1
"2589" "ENSG00000167972" 1
"2590" "ENSG00000168000" 3
"2591" "ENSG00000168016" 1
"2592" "ENSG00000168028" 1
"2593" "ENSG00000168036" 1
"2594" "ENSG00000168038" 1
"2595" "ENSG00000168056" 1
"2596" "ENSG00000168077" 2
"2597" "ENSG00000168078" 1
"2598" "ENSG00000168079" 1
"2599" "ENSG00000168137" 1
"2600" "ENSG00000168214" 1
"2601" "ENSG00000168259" 1
"2602" "ENSG00000168264" 1
"2603" "ENSG00000168282" 1
"2604" "ENSG00000168283" 2
"2605" "ENSG00000168303" 1
"2606" "ENSG00000168309" 1
"2607" "ENSG00000168334" 1
"2608" "ENSG00000168385" 1
"2609" "ENSG00000168386" 2
"2610" "ENSG00000168421" 1
"2611" "ENSG00000168453" 1
"2612" "ENSG00000168488" 2
"2613" "ENSG00000168490" 1
"2614" "ENSG00000168509" 1
"2615" "ENSG00000168542" 1
"2616" "ENSG00000168575" 3
"2617" "ENSG00000168591" 3
"2618" "ENSG00000168610" 1
"2619" "ENSG00000168612" 1
"2620" "ENSG00000168615" 1
"2621" "ENSG00000168734" 3
"2622" "ENSG00000168758" 1
"2623" "ENSG00000168772" 2
"2624" "ENSG00000168781" 1
"2625" "ENSG00000168785" 2
"2626" "ENSG00000168803" 3
"2627" "ENSG00000168827" 1
"2628" "ENSG00000168874" 1
"2629" "ENSG00000168876" 1
"2630" "ENSG00000168883" 1
"2631" "ENSG00000168890" 1
"2632" "ENSG00000168904" 2
"2633" "ENSG00000168916" 4
"2634" "ENSG00000168917" 1
"2635" "ENSG00000168924" 1
"2636" "ENSG00000168936" 1
"2637" "ENSG00000168952" 1
"2638" "ENSG00000169018" 1
"2639" "ENSG00000169031" 1
"2640" "ENSG00000169047" 2
"2641" "ENSG00000169083" 1
"2642" "ENSG00000169116" 1
"2643" "ENSG00000169122" 4
"2644" "ENSG00000169136" 3
"2645" "ENSG00000169169" 1
"2646" "ENSG00000169180" 2
"2647" "ENSG00000169184" 1
"2648" "ENSG00000169193" 1
"2649" "ENSG00000169228" 1
"2650" "ENSG00000169231" 1
"2651" "ENSG00000169239" 3
"2652" "ENSG00000169241" 1
"2653" "ENSG00000169251" 1
"2654" "ENSG00000169282" 2
"2655" "ENSG00000169302" 1
"2656" "ENSG00000169371" 2
"2657" "ENSG00000169372" 1
"2658" "ENSG00000169398" 2
"2659" "ENSG00000169418" 1
"2660" "ENSG00000169490" 2
"2661" "ENSG00000169499" 1
"2662" "ENSG00000169508" 1
"2663" "ENSG00000169682" 1
"2664" "ENSG00000169710" 1
"2665" "ENSG00000169760" 2
"2666" "ENSG00000169764" 1
"2667" "ENSG00000169813" 1
"2668" "ENSG00000169814" 2
"2669" "ENSG00000169826" 2
"2670" "ENSG00000169851" 2
"2671" "ENSG00000169855" 1
"2672" "ENSG00000169860" 2
"2673" "ENSG00000169871" 1
"2674" "ENSG00000169902" 1
"2675" "ENSG00000169905" 1
"2676" "ENSG00000169925" 1
"2677" "ENSG00000169926" 1
"2678" "ENSG00000169933" 1
"2679" "ENSG00000169957" 1
"2680" "ENSG00000169967" 1
"2681" "ENSG00000169972" 1
"2682" "ENSG00000170011" 1
"2683" "ENSG00000170035" 1
"2684" "ENSG00000170100" 1
"2685" "ENSG00000170185" 1
"2686" "ENSG00000170190" 1
"2687" "ENSG00000170214" 2
"2688" "ENSG00000170242" 1
"2689" "ENSG00000170290" 1
"2690" "ENSG00000170296" 2
"2691" "ENSG00000170310" 1
"2692" "ENSG00000170312" 1
"2693" "ENSG00000170315" 2
"2694" "ENSG00000170325" 1
"2695" "ENSG00000170340" 1
"2696" "ENSG00000170365" 1
"2697" "ENSG00000170370" 1
"2698" "ENSG00000170390" 2
"2699" "ENSG00000170417" 1
"2700" "ENSG00000170456" 1
"2701" "ENSG00000170458" 3
"2702" "ENSG00000170471" 1
"2703" "ENSG00000170522" 1
"2704" "ENSG00000170542" 1
"2705" "ENSG00000170571" 1
"2706" "ENSG00000170577" 1
"2707" "ENSG00000170606" 1
"2708" "ENSG00000170619" 1
"2709" "ENSG00000170624" 2
"2710" "ENSG00000170634" 1
"2711" "ENSG00000170638" 1
"2712" "ENSG00000170677" 1
"2713" "ENSG00000170759" 1
"2714" "ENSG00000170776" 3
"2715" "ENSG00000170779" 1
"2716" "ENSG00000170791" 1
"2717" "ENSG00000170801" 1
"2718" "ENSG00000170802" 1
"2719" "ENSG00000170807" 1
"2720" "ENSG00000170832" 1
"2721" "ENSG00000170836" 1
"2722" "ENSG00000170871" 3
"2723" "ENSG00000170873" 1
"2724" "ENSG00000170881" 1
"2725" "ENSG00000170899" 1
"2726" "ENSG00000170903" 1
"2727" "ENSG00000170927" 1
"2728" "ENSG00000170949" 1
"2729" "ENSG00000170954" 2
"2730" "ENSG00000170961" 1
"2731" "ENSG00000170962" 1
"2732" "ENSG00000170989" 3
"2733" "ENSG00000171105" 1
"2734" "ENSG00000171109" 1
"2735" "ENSG00000171115" 1
"2736" "ENSG00000171119" 1
"2737" "ENSG00000171132" 2
"2738" "ENSG00000171161" 1
"2739" "ENSG00000171174" 1
"2740" "ENSG00000171202" 1
"2741" "ENSG00000171206" 2
"2742" "ENSG00000171243" 1
"2743" "ENSG00000171302" 2
"2744" "ENSG00000171365" 1
"2745" "ENSG00000171388" 1
"2746" "ENSG00000171428" 3
"2747" "ENSG00000171443" 1
"2748" "ENSG00000171444" 1
"2749" "ENSG00000171451" 2
"2750" "ENSG00000171466" 2
"2751" "ENSG00000171488" 2
"2752" "ENSG00000171492" 2
"2753" "ENSG00000171503" 2
"2754" "ENSG00000171509" 1
"2755" "ENSG00000171522" 1
"2756" "ENSG00000171552" 2
"2757" "ENSG00000171574" 1
"2758" "ENSG00000171603" 2
"2759" "ENSG00000171606" 2
"2760" "ENSG00000171617" 1
"2761" "ENSG00000171634" 1
"2762" "ENSG00000171659" 1
"2763" "ENSG00000171680" 1
"2764" "ENSG00000171703" 2
"2765" "ENSG00000171791" 2
"2766" "ENSG00000171806" 1
"2767" "ENSG00000171817" 2
"2768" "ENSG00000171840" 1
"2769" "ENSG00000171843" 2
"2770" "ENSG00000171862" 3
"2771" "ENSG00000171940" 1
"2772" "ENSG00000171951" 1
"2773" "ENSG00000171953" 1
"2774" "ENSG00000171960" 1
"2775" "ENSG00000171988" 3
"2776" "ENSG00000171992" 2
"2777" "ENSG00000172007" 1
"2778" "ENSG00000172057" 2
"2779" "ENSG00000172071" 1
"2780" "ENSG00000172115" 2
"2781" "ENSG00000172139" 3
"2782" "ENSG00000172159" 1
"2783" "ENSG00000172183" 2
"2784" "ENSG00000172209" 3
"2785" "ENSG00000172239" 1
"2786" "ENSG00000172262" 3
"2787" "ENSG00000172273" 1
"2788" "ENSG00000172296" 2
"2789" "ENSG00000172318" 1
"2790" "ENSG00000172331" 1
"2791" "ENSG00000172349" 1
"2792" "ENSG00000172380" 1
"2793" "ENSG00000172399" 2
"2794" "ENSG00000172403" 2
"2795" "ENSG00000172465" 1
"2796" "ENSG00000172493" 2
"2797" "ENSG00000172534" 5
"2798" "ENSG00000172572" 1
"2799" "ENSG00000172578" 1
"2800" "ENSG00000172613" 1
"2801" "ENSG00000172663" 1
"2802" "ENSG00000172667" 1
"2803" "ENSG00000172671" 1
"2804" "ENSG00000172757" 1
"2805" "ENSG00000172765" 2
"2806" "ENSG00000172775" 2
"2807" "ENSG00000172819" 1
"2808" "ENSG00000172831" 2
"2809" "ENSG00000172845" 1
"2810" "ENSG00000172869" 1
"2811" "ENSG00000172888" 2
"2812" "ENSG00000172889" 1
"2813" "ENSG00000172915" 1
"2814" "ENSG00000172985" 1
"2815" "ENSG00000172992" 1
"2816" "ENSG00000173039" 1
"2817" "ENSG00000173041" 1
"2818" "ENSG00000173064" 1
"2819" "ENSG00000173065" 1
"2820" "ENSG00000173113" 1
"2821" "ENSG00000173114" 3
"2822" "ENSG00000173120" 1
"2823" "ENSG00000173153" 2
"2824" "ENSG00000173207" 1
"2825" "ENSG00000173209" 1
"2826" "ENSG00000173210" 2
"2827" "ENSG00000173226" 1
"2828" "ENSG00000173258" 1
"2829" "ENSG00000173276" 1
"2830" "ENSG00000173320" 1
"2831" "ENSG00000173402" 2
"2832" "ENSG00000173406" 1
"2833" "ENSG00000173456" 1
"2834" "ENSG00000173457" 1
"2835" "ENSG00000173486" 1
"2836" "ENSG00000173517" 7
"2837" "ENSG00000173535" 1
"2838" "ENSG00000173542" 1
"2839" "ENSG00000173548" 1
"2840" "ENSG00000173575" 1
"2841" "ENSG00000173588" 1
"2842" "ENSG00000173597" 1
"2843" "ENSG00000173614" 1
"2844" "ENSG00000173621" 2
"2845" "ENSG00000173641" 1
"2846" "ENSG00000173660" 1
"2847" "ENSG00000173706" 1
"2848" "ENSG00000173801" 1
"2849" "ENSG00000173848" 2
"2850" "ENSG00000173915" 3
"2851" "ENSG00000173918" 1
"2852" "ENSG00000173926" 1
"2853" "ENSG00000174004" 1
"2854" "ENSG00000174010" 1
"2855" "ENSG00000174013" 1
"2856" "ENSG00000174059" 1
"2857" "ENSG00000174125" 1
"2858" "ENSG00000174132" 1
"2859" "ENSG00000174136" 1
"2860" "ENSG00000174243" 1
"2861" "ENSG00000174437" 1
"2862" "ENSG00000174442" 1
"2863" "ENSG00000174485" 1
"2864" "ENSG00000174579" 5
"2865" "ENSG00000174600" 2
"2866" "ENSG00000174606" 3
"2867" "ENSG00000174718" 1
"2868" "ENSG00000174720" 1
"2869" "ENSG00000174799" 1
"2870" "ENSG00000174827" 1
"2871" "ENSG00000174886" 1
"2872" "ENSG00000174943" 1
"2873" "ENSG00000174944" 2
"2874" "ENSG00000175029" 2
"2875" "ENSG00000175040" 1
"2876" "ENSG00000175048" 1
"2877" "ENSG00000175073" 1
"2878" "ENSG00000175087" 1
"2879" "ENSG00000175110" 1
"2880" "ENSG00000175137" 2
"2881" "ENSG00000175182" 1
"2882" "ENSG00000175197" 1
"2883" "ENSG00000175206" 1
"2884" "ENSG00000175215" 1
"2885" "ENSG00000175221" 1
"2886" "ENSG00000175224" 2
"2887" "ENSG00000175229" 1
"2888" "ENSG00000175264" 1
"2889" "ENSG00000175279" 1
"2890" "ENSG00000175283" 1
"2891" "ENSG00000175309" 1
"2892" "ENSG00000175395" 1
"2893" "ENSG00000175449" 1
"2894" "ENSG00000175556" 1
"2895" "ENSG00000175567" 1
"2896" "ENSG00000175581" 1
"2897" "ENSG00000175662" 1
"2898" "ENSG00000175826" 1
"2899" "ENSG00000175893" 2
"2900" "ENSG00000175899" 1
"2901" "ENSG00000175946" 2
"2902" "ENSG00000176018" 1
"2903" "ENSG00000176046" 1
"2904" "ENSG00000176049" 1
"2905" "ENSG00000176087" 3
"2906" "ENSG00000176105" 1
"2907" "ENSG00000176142" 2
"2908" "ENSG00000176209" 1
"2909" "ENSG00000176222" 2
"2910" "ENSG00000176261" 1
"2911" "ENSG00000176386" 1
"2912" "ENSG00000176435" 1
"2913" "ENSG00000176463" 1
"2914" "ENSG00000176472" 1
"2915" "ENSG00000176532" 1
"2916" "ENSG00000176533" 1
"2917" "ENSG00000176542" 1
"2918" "ENSG00000176595" 1
"2919" "ENSG00000176597" 1
"2920" "ENSG00000176624" 2
"2921" "ENSG00000176641" 1
"2922" "ENSG00000176697" 1
"2923" "ENSG00000176715" 1
"2924" "ENSG00000176720" 1
"2925" "ENSG00000176731" 1
"2926" "ENSG00000176771" 1
"2927" "ENSG00000176871" 1
"2928" "ENSG00000176896" 1
"2929" "ENSG00000176903" 2
"2930" "ENSG00000176971" 1
"2931" "ENSG00000176978" 2
"2932" "ENSG00000176994" 1
"2933" "ENSG00000177000" 2
"2934" "ENSG00000177045" 1
"2935" "ENSG00000177058" 2
"2936" "ENSG00000177105" 1
"2937" "ENSG00000177150" 2
"2938" "ENSG00000177200" 1
"2939" "ENSG00000177283" 1
"2940" "ENSG00000177302" 1
"2941" "ENSG00000177303" 1
"2942" "ENSG00000177354" 2
"2943" "ENSG00000177409" 3
"2944" "ENSG00000177425" 1
"2945" "ENSG00000177426" 1
"2946" "ENSG00000177463" 1
"2947" "ENSG00000177464" 1
"2948" "ENSG00000177479" 1
"2949" "ENSG00000177508" 2
"2950" "ENSG00000177548" 1
"2951" "ENSG00000177565" 2
"2952" "ENSG00000177606" 1
"2953" "ENSG00000177669" 1
"2954" "ENSG00000177692" 1
"2955" "ENSG00000177697" 1
"2956" "ENSG00000177706" 2
"2957" "ENSG00000177728" 1
"2958" "ENSG00000177732" 1
"2959" "ENSG00000177733" 1
"2960" "ENSG00000177830" 1
"2961" "ENSG00000177853" 2
"2962" "ENSG00000177854" 1
"2963" "ENSG00000177885" 1
"2964" "ENSG00000177888" 1
"2965" "ENSG00000177946" 1
"2966" "ENSG00000177951" 1
"2967" "ENSG00000177963" 4
"2968" "ENSG00000178093" 1
"2969" "ENSG00000178149" 1
"2970" "ENSG00000178163" 5
"2971" "ENSG00000178187" 1
"2972" "ENSG00000178234" 1
"2973" "ENSG00000178381" 1
"2974" "ENSG00000178385" 3
"2975" "ENSG00000178386" 1
"2976" "ENSG00000178397" 1
"2977" "ENSG00000178401" 2
"2978" "ENSG00000178449" 1
"2979" "ENSG00000178498" 2
"2980" "ENSG00000178568" 1
"2981" "ENSG00000178573" 1
"2982" "ENSG00000178662" 1
"2983" "ENSG00000178665" 1
"2984" "ENSG00000178685" 1
"2985" "ENSG00000178695" 1
"2986" "ENSG00000178700" 1
"2987" "ENSG00000178764" 1
"2988" "ENSG00000178852" 1
"2989" "ENSG00000178904" 1
"2990" "ENSG00000178913" 2
"2991" "ENSG00000178917" 2
"2992" "ENSG00000178988" 1
"2993" "ENSG00000179041" 1
"2994" "ENSG00000179134" 2
"2995" "ENSG00000179151" 1
"2996" "ENSG00000179152" 1
"2997" "ENSG00000179195" 1
"2998" "ENSG00000179222" 1
"2999" "ENSG00000179240" 1
"3000" "ENSG00000179262" 1
"3001" "ENSG00000179299" 1
"3002" "ENSG00000179314" 1
"3003" "ENSG00000179348" 1
"3004" "ENSG00000179364" 1
"3005" "ENSG00000179387" 1
"3006" "ENSG00000179409" 1
"3007" "ENSG00000179431" 1
"3008" "ENSG00000179456" 1
"3009" "ENSG00000179528" 1
"3010" "ENSG00000179562" 1
"3011" "ENSG00000179630" 1
"3012" "ENSG00000179632" 2
"3013" "ENSG00000179715" 1
"3014" "ENSG00000179833" 2
"3015" "ENSG00000179943" 3
"3016" "ENSG00000179981" 2
"3017" "ENSG00000180008" 4
"3018" "ENSG00000180233" 1
"3019" "ENSG00000180257" 3
"3020" "ENSG00000180346" 1
"3021" "ENSG00000180447" 1
"3022" "ENSG00000180530" 1
"3023" "ENSG00000180537" 1
"3024" "ENSG00000180801" 2
"3025" "ENSG00000180881" 1
"3026" "ENSG00000180884" 1
"3027" "ENSG00000180891" 1
"3028" "ENSG00000180914" 2
"3029" "ENSG00000180917" 1
"3030" "ENSG00000180979" 1
"3031" "ENSG00000181004" 1
"3032" "ENSG00000181007" 1
"3033" "ENSG00000181031" 2
"3034" "ENSG00000181038" 1
"3035" "ENSG00000181061" 1
"3036" "ENSG00000181072" 2
"3037" "ENSG00000181135" 2
"3038" "ENSG00000181191" 1
"3039" "ENSG00000181222" 1
"3040" "ENSG00000181264" 1
"3041" "ENSG00000181284" 1
"3042" "ENSG00000181458" 1
"3043" "ENSG00000181555" 1
"3044" "ENSG00000181666" 1
"3045" "ENSG00000181690" 1
"3046" "ENSG00000181722" 11
"3047" "ENSG00000181788" 2
"3048" "ENSG00000181804" 1
"3049" "ENSG00000181817" 1
"3050" "ENSG00000181830" 2
"3051" "ENSG00000181852" 1
"3052" "ENSG00000181915" 1
"3053" "ENSG00000181924" 1
"3054" "ENSG00000181929" 1
"3055" "ENSG00000182022" 2
"3056" "ENSG00000182087" 1
"3057" "ENSG00000182093" 1
"3058" "ENSG00000182095" 1
"3059" "ENSG00000182111" 1
"3060" "ENSG00000182149" 1
"3061" "ENSG00000182154" 1
"3062" "ENSG00000182158" 1
"3063" "ENSG00000182177" 1
"3064" "ENSG00000182196" 1
"3065" "ENSG00000182197" 2
"3066" "ENSG00000182199" 1
"3067" "ENSG00000182224" 1
"3068" "ENSG00000182255" 2
"3069" "ENSG00000182263" 1
"3070" "ENSG00000182326" 1
"3071" "ENSG00000182359" 1
"3072" "ENSG00000182372" 2
"3073" "ENSG00000182541" 2
"3074" "ENSG00000182544" 1
"3075" "ENSG00000182568" 1
"3076" "ENSG00000182575" 1
"3077" "ENSG00000182606" 1
"3078" "ENSG00000182712" 1
"3079" "ENSG00000182718" 3
"3080" "ENSG00000182831" 1
"3081" "ENSG00000182902" 1
"3082" "ENSG00000182903" 1
"3083" "ENSG00000182931" 1
"3084" "ENSG00000182957" 2
"3085" "ENSG00000182963" 1
"3086" "ENSG00000182973" 1
"3087" "ENSG00000183010" 1
"3088" "ENSG00000183018" 1
"3089" "ENSG00000183023" 1
"3090" "ENSG00000183060" 1
"3091" "ENSG00000183072" 1
"3092" "ENSG00000183087" 3
"3093" "ENSG00000183150" 3
"3094" "ENSG00000183207" 1
"3095" "ENSG00000183208" 1
"3096" "ENSG00000183230" 2
"3097" "ENSG00000183255" 1
"3098" "ENSG00000183283" 1
"3099" "ENSG00000183291" 1
"3100" "ENSG00000183337" 1
"3101" "ENSG00000183340" 4
"3102" "ENSG00000183486" 2
"3103" "ENSG00000183496" 1
"3104" "ENSG00000183530" 1
"3105" "ENSG00000183570" 2
"3106" "ENSG00000183580" 1
"3107" "ENSG00000183621" 2
"3108" "ENSG00000183647" 1
"3109" "ENSG00000183665" 1
"3110" "ENSG00000183671" 1
"3111" "ENSG00000183691" 1
"3112" "ENSG00000183722" 1
"3113" "ENSG00000183742" 1
"3114" "ENSG00000183770" 1
"3115" "ENSG00000183775" 2
"3116" "ENSG00000183779" 1
"3117" "ENSG00000183801" 1
"3118" "ENSG00000183808" 1
"3119" "ENSG00000183850" 2
"3120" "ENSG00000183876" 1
"3121" "ENSG00000183963" 1
"3122" "ENSG00000184007" 1
"3123" "ENSG00000184009" 1
"3124" "ENSG00000184014" 1
"3125" "ENSG00000184154" 1
"3126" "ENSG00000184178" 1
"3127" "ENSG00000184185" 1
"3128" "ENSG00000184205" 1
"3129" "ENSG00000184220" 1
"3130" "ENSG00000184271" 1
"3131" "ENSG00000184281" 1
"3132" "ENSG00000184347" 1
"3133" "ENSG00000184349" 1
"3134" "ENSG00000184374" 1
"3135" "ENSG00000184378" 1
"3136" "ENSG00000184384" 3
"3137" "ENSG00000184445" 1
"3138" "ENSG00000184465" 1
"3139" "ENSG00000184481" 2
"3140" "ENSG00000184489" 1
"3141" "ENSG00000184500" 1
"3142" "ENSG00000184524" 1
"3143" "ENSG00000184574" 1
"3144" "ENSG00000184575" 1
"3145" "ENSG00000184602" 1
"3146" "ENSG00000184619" 3
"3147" "ENSG00000184640" 1
"3148" "ENSG00000184675" 1
"3149" "ENSG00000184677" 2
"3150" "ENSG00000184702" 1
"3151" "ENSG00000184743" 1
"3152" "ENSG00000184787" 1
"3153" "ENSG00000184811" 1
"3154" "ENSG00000184838" 1
"3155" "ENSG00000184867" 1
"3156" "ENSG00000184939" 1
"3157" "ENSG00000184979" 1
"3158" "ENSG00000185000" 1
"3159" "ENSG00000185009" 1
"3160" "ENSG00000185015" 2
"3161" "ENSG00000185033" 1
"3162" "ENSG00000185088" 1
"3163" "ENSG00000185090" 1
"3164" "ENSG00000185104" 1
"3165" "ENSG00000185122" 1
"3166" "ENSG00000185187" 2
"3167" "ENSG00000185215" 1
"3168" "ENSG00000185252" 2
"3169" "ENSG00000185274" 1
"3170" "ENSG00000185278" 1
"3171" "ENSG00000185340" 1
"3172" "ENSG00000185432" 1
"3173" "ENSG00000185477" 1
"3174" "ENSG00000185507" 1
"3175" "ENSG00000185551" 3
"3176" "ENSG00000185624" 1
"3177" "ENSG00000185630" 1
"3178" "ENSG00000185633" 1
"3179" "ENSG00000185670" 1
"3180" "ENSG00000185736" 2
"3181" "ENSG00000185739" 1
"3182" "ENSG00000185798" 2
"3183" "ENSG00000185880" 5
"3184" "ENSG00000185897" 1
"3185" "ENSG00000185909" 1
"3186" "ENSG00000185917" 1
"3187" "ENSG00000186020" 2
"3188" "ENSG00000186088" 1
"3189" "ENSG00000186104" 1
"3190" "ENSG00000186174" 2
"3191" "ENSG00000186184" 1
"3192" "ENSG00000186230" 2
"3193" "ENSG00000186260" 2
"3194" "ENSG00000186280" 1
"3195" "ENSG00000186318" 1
"3196" "ENSG00000186376" 2
"3197" "ENSG00000186416" 1
"3198" "ENSG00000186446" 2
"3199" "ENSG00000186448" 1
"3200" "ENSG00000186469" 1
"3201" "ENSG00000186470" 1
"3202" "ENSG00000186517" 1
"3203" "ENSG00000186575" 1
"3204" "ENSG00000186628" 1
"3205" "ENSG00000186635" 5
"3206" "ENSG00000186787" 1
"3207" "ENSG00000186815" 1
"3208" "ENSG00000186834" 1
"3209" "ENSG00000186862" 1
"3210" "ENSG00000187051" 1
"3211" "ENSG00000187079" 1
"3212" "ENSG00000187105" 1
"3213" "ENSG00000187109" 1
"3214" "ENSG00000187116" 2
"3215" "ENSG00000187147" 2
"3216" "ENSG00000187239" 1
"3217" "ENSG00000187391" 1
"3218" "ENSG00000187446" 1
"3219" "ENSG00000187474" 1
"3220" "ENSG00000187486" 1
"3221" "ENSG00000187522" 1
"3222" "ENSG00000187605" 1
"3223" "ENSG00000187608" 1
"3224" "ENSG00000187626" 1
"3225" "ENSG00000187642" 1
"3226" "ENSG00000187699" 2
"3227" "ENSG00000187735" 1
"3228" "ENSG00000187764" 2
"3229" "ENSG00000187778" 1
"3230" "ENSG00000187792" 1
"3231" "ENSG00000187801" 1
"3232" "ENSG00000187815" 1
"3233" "ENSG00000187860" 1
"3234" "ENSG00000187866" 1
"3235" "ENSG00000187954" 1
"3236" "ENSG00000188070" 1
"3237" "ENSG00000188112" 1
"3238" "ENSG00000188153" 1
"3239" "ENSG00000188158" 1
"3240" "ENSG00000188177" 1
"3241" "ENSG00000188215" 1
"3242" "ENSG00000188227" 1
"3243" "ENSG00000188257" 1
"3244" "ENSG00000188283" 1
"3245" "ENSG00000188313" 2
"3246" "ENSG00000188322" 1
"3247" "ENSG00000188343" 1
"3248" "ENSG00000188352" 2
"3249" "ENSG00000188493" 1
"3250" "ENSG00000188549" 2
"3251" "ENSG00000188554" 3
"3252" "ENSG00000188582" 1
"3253" "ENSG00000188603" 2
"3254" "ENSG00000188706" 1
"3255" "ENSG00000188730" 2
"3256" "ENSG00000188783" 1
"3257" "ENSG00000188785" 1
"3258" "ENSG00000188786" 1
"3259" "ENSG00000188827" 2
"3260" "ENSG00000188846" 1
"3261" "ENSG00000188895" 1
"3262" "ENSG00000188917" 1
"3263" "ENSG00000188938" 3
"3264" "ENSG00000189042" 1
"3265" "ENSG00000189046" 1
"3266" "ENSG00000189058" 1
"3267" "ENSG00000189091" 2
"3268" "ENSG00000189144" 2
"3269" "ENSG00000189171" 1
"3270" "ENSG00000189184" 2
"3271" "ENSG00000189221" 2
"3272" "ENSG00000189283" 1
"3273" "ENSG00000189308" 1
"3274" "ENSG00000189320" 1
"3275" "ENSG00000189337" 1
"3276" "ENSG00000189362" 1
"3277" "ENSG00000189369" 1
"3278" "ENSG00000196081" 2
"3279" "ENSG00000196110" 1
"3280" "ENSG00000196123" 1
"3281" "ENSG00000196131" 1
"3282" "ENSG00000196141" 1
"3283" "ENSG00000196152" 1
"3284" "ENSG00000196155" 1
"3285" "ENSG00000196159" 1
"3286" "ENSG00000196182" 1
"3287" "ENSG00000196187" 1
"3288" "ENSG00000196220" 2
"3289" "ENSG00000196227" 2
"3290" "ENSG00000196233" 1
"3291" "ENSG00000196235" 1
"3292" "ENSG00000196262" 2
"3293" "ENSG00000196268" 1
"3294" "ENSG00000196290" 1
"3295" "ENSG00000196313" 1
"3296" "ENSG00000196357" 1
"3297" "ENSG00000196365" 1
"3298" "ENSG00000196367" 1
"3299" "ENSG00000196396" 1
"3300" "ENSG00000196405" 2
"3301" "ENSG00000196422" 4
"3302" "ENSG00000196428" 2
"3303" "ENSG00000196437" 2
"3304" "ENSG00000196440" 1
"3305" "ENSG00000196455" 1
"3306" "ENSG00000196456" 1
"3307" "ENSG00000196458" 2
"3308" "ENSG00000196459" 1
"3309" "ENSG00000196470" 1
"3310" "ENSG00000196482" 3
"3311" "ENSG00000196498" 1
"3312" "ENSG00000196505" 2
"3313" "ENSG00000196517" 1
"3314" "ENSG00000196535" 1
"3315" "ENSG00000196549" 1
"3316" "ENSG00000196562" 1
"3317" "ENSG00000196576" 1
"3318" "ENSG00000196588" 1
"3319" "ENSG00000196591" 1
"3320" "ENSG00000196597" 1
"3321" "ENSG00000196628" 2
"3322" "ENSG00000196639" 1
"3323" "ENSG00000196652" 2
"3324" "ENSG00000196659" 1
"3325" "ENSG00000196670" 1
"3326" "ENSG00000196704" 2
"3327" "ENSG00000196712" 1
"3328" "ENSG00000196781" 1
"3329" "ENSG00000196782" 1
"3330" "ENSG00000196792" 1
"3331" "ENSG00000196914" 2
"3332" "ENSG00000196917" 1
"3333" "ENSG00000196950" 1
"3334" "ENSG00000196975" 1
"3335" "ENSG00000196981" 1
"3336" "ENSG00000196998" 1
"3337" "ENSG00000197006" 1
"3338" "ENSG00000197016" 2
"3339" "ENSG00000197050" 1
"3340" "ENSG00000197062" 1
"3341" "ENSG00000197077" 1
"3342" "ENSG00000197111" 1
"3343" "ENSG00000197122" 1
"3344" "ENSG00000197142" 1
"3345" "ENSG00000197147" 1
"3346" "ENSG00000197217" 1
"3347" "ENSG00000197223" 1
