"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "stop_end" "cadd"
"13873" "ENST00000550078.3" "1" 203796590 203796694 "+" 13873 "uORF" 203796592 203796696 0.424484666666667
"13874" "ENST00000550078.3" "1" 203796606 203796662 "+" 13874 "uORF" 203796608 203796664 0.925874555555555
"13875" "ENST00000550078.3" "1" 203796648 203796662 "+" 13875 "uORF" 203796650 203796664 0.925874555555555
"13876" "ENST00000550078.3" "1" 203796798 203796821 "+" 13876 "uORF" 203796800 203796823 0.809670111111111
"13877" "ENST00000550078.3" "1" 203796926 203796991 "+" 13877 "uORF" 203796928 203796993 1.19587833333333
"13878" "ENST00000550078.3" "1" 203796992 203797009 "+" 13878 "uORF" 203796994 203797011 1.88535544444445
"13879" "ENST00000550078.3" "1" 203796995 203797009 "+" 13879 "uORF" 203796997 203797011 1.88535544444445
"13880" "ENST00000550078.3" "1" 203796999 203797043 "+" 13880 "uORF" 203797001 203797045 1.84219633333334
"13881" "ENST00000550078.3" "1" 203797006 203797029 "+" 13881 "uORF" 203797008 203797031 1.73052466666667
"13882" "ENST00000550078.3" "1" 203797009 203797029 "+" 13882 "uORF" 203797011 203797031 1.73052466666667
"13883" "ENST00000550078.3" "1" 203797016 203797033 "+" 13883 "uORF" 203797018 203797035 1.42352977777778
"13884" "ENST00000550078.3" "1" 203797030 203797053 "+" 13884 "uORF" 203797032 203797055 1.28306888888889
"13885" "ENST00000550078.3" "1" 203797075 203797089 "+" 13885 "uORF" 203797077 203797091 1.11945333333333
"13886" "ENST00000550078.3" "1" 203797086 203797121 "+" 13886 "uORF" 203797088 203797123 1.23122055555556
"13887" "ENST00000550078.3" "1" 203797104 203797121 "+" 13887 "uORF" 203797106 203797123 1.23122055555556
"13888" "ENST00000550078.3" "1" 203797149 203797418 "+" 13888 "uORF" 203797151 203797420 1.93654544444444
"13889" "ENST00000550078.3" "1" 203797165 203797197 "+" 13889 "uORF" 203797167 203797199 1.87208155555556
"13890" "ENST00000550078.3" "1" 203797257 203797418 "+" 13890 "uORF" 203797259 203797420 1.93654544444444
"13891" "ENST00000550078.3" "1" 203797436 203797471 "+" 13891 "uORF" 203797438 203797473 0.925717000000001
"13901" "ENST00000550418.6" "16" 6019107 6019157 "+" 13901 "uORF" 6019109 6019159 2.00460933333333
"13902" "ENST00000550418.6" "16" 6019899 6019964 "+" 13902 "uORF" 6019901 6019966 0.361689333333333
"13903" "ENST00000550418.6" "16" 6317014 6654639 "+" 13903 "uORF" 6317016 6654641 3.55173077777778
"13904" "ENST00000550735.7" "12" 111842237 111842371 "+" 13904 "uORF" 111842239 111842373 1.14501677777778
"13905" "ENST00000550735.7" "12" 111842462 111842551 "+" 13905 "uORF" 111842464 111842553 0.911033444444446
"13907" "ENST00000551171.6" "14" 67720856 67722469 "+" 13907 "uORF" 67720858 67722471 1.99969055555555
"13908" "ENST00000551295.7" "12" 40692503 40692544 "+" 13908 "uORF" 40692505 40692546 2.03440833333333
"13909" "ENST00000551295.7" "12" 40692548 40908383 "+" 13909 "uORF" 40692550 40908385 0.644804555555555
"13910" "ENST00000551346.2" "12" 101475337 101475351 "+" 13910 "uORF" 101475339 101475353 0.0222569999999999
"13911" "ENST00000551346.2" "12" 101475343 101475351 "+" 13911 "uORF" 101475345 101475353 0.0222569999999999
"13912" "ENST00000551346.2" "12" 101475429 101475446 "+" 13912 "uORF" 101475431 101475448 0.335309
"13913" "ENST00000551346.2" "12" 101475466 101476874 "+" 13913 "uORF" 101475468 101476876 0.325331888888889
"13914" "ENST00000551964.6" "12" 98645698 98645727 "+" 13914 "uORF" 98645700 98645729 0.620518555555555
"13915" "ENST00000552032.7" "12" 69825258 69825287 "+" 13915 "uORF" 69825260 69825289 0.226361111111111
"13916" "ENST00000552032.7" "12" 69825284 69825298 "+" 13916 "uORF" 69825286 69825300 0.140077555555556
"13917" "ENST00000552032.7" "12" 69825299 69825340 "+" 13917 "uORF" 69825301 69825342 0.866755555555554
"13918" "ENST00000552032.7" "12" 69825303 69825371 "+" 13918 "uORF" 69825305 69825373 0.882642888888889
"13919" "ENST00000552032.7" "12" 69825371 69825433 "+" 13919 "uORF" 69825373 69825435 0.300112333333333
"13920" "ENST00000552032.7" "12" 69825383 69825433 "+" 13920 "uORF" 69825385 69825435 0.300112333333333
"13921" "ENST00000552032.7" "12" 69825407 69825433 "+" 13921 "uORF" 69825409 69825435 0.300112333333333
"13922" "ENST00000552032.7" "12" 69825488 69825499 "+" 13922 "uORF" 69825490 69825501 -0.618549777777778
"13925" "ENST00000552918.6" "12" 49371261 49460817 "+" 13925 "uORF" 49371263 49460819 1.25344233333333
"13926" "ENST00000552918.6" "12" 49460791 49460817 "+" 13926 "uORF" 49460793 49460819 1.25344233333333
"13927" "ENST00000553443.6" "14" 37606679 37606741 "+" 13927 "uORF" 37606681 37606743 0.113993666666667
"13928" "ENST00000553456.5" "10" 117542775 117542795 "+" 13928 "uORF" 117542777 117542797 2.10357
"13929" "ENST00000553525.6" "14" 71932674 71932727 "+" 13929 "uORF" 71932676 71932729 1.77749144444445
"13930" "ENST00000553525.6" "14" 71932864 71932890 "+" 13930 "uORF" 71932866 71932892 2.01301322222222
"13937" "ENST00000553935.6" "14" 24429966 24429995 "+" 13937 "uORF" 24429968 24429997 0.966761444444445
"13938" "ENST00000554311.2" "14" 96204939 96237101 "+" 13938 "uORF" 96204941 96237103 0.173883555555556
"13939" "ENST00000554335.6" "14" 54567515 54567526 "+" 13939 "uORF" 54567517 54567528 1.57054744444444
"13952" "ENST00000555002.6" "14" 63909116 63909130 "+" 13952 "uORF" 63909118 63909132 0.989177666666668
"13953" "ENST00000555002.6" "14" 63909122 63909130 "+" 13953 "uORF" 63909124 63909132 0.989177666666668
"13955" "ENST00000555044.6" "14" 73892091 73892123 "+" 13955 "uORF" 73892093 73892125 1.87150566666667
"13958" "ENST00000555147.2" "16" 89918939 89918992 "+" 13958 "uORF" 89918941 89918994 0.626156444444444
"13959" "ENST00000555147.2" "16" 89919035 89919103 "+" 13959 "uORF" 89919037 89919105 1.21480455555556
"13960" "ENST00000555147.2" "16" 89919065 89919103 "+" 13960 "uORF" 89919067 89919105 1.21480455555556
"13961" "ENST00000555147.2" "16" 89919126 89919182 "+" 13961 "uORF" 89919128 89919184 0.657607666666667
"13962" "ENST00000555147.2" "16" 89919142 89919177 "+" 13962 "uORF" 89919144 89919179 1.063118
"13963" "ENST00000555147.2" "16" 89919174 89919182 "+" 13963 "uORF" 89919176 89919184 0.657607666666667
"13972" "ENST00000555835.3" "14" 20684620 20684682 "+" 13972 "uORF" 20684622 20684684 0.649815
"13973" "ENST00000555846.2" "14" 55027275 55027349 "+" 13973 "uORF" 55027277 55027351 0.969990222222222
"13974" "ENST00000555846.2" "14" 55027413 55031911 "+" 13974 "uORF" 55027415 55031913 0.310393
"13975" "ENST00000555846.2" "14" 55027419 55031911 "+" 13975 "uORF" 55027421 55031913 0.310393
"13976" "ENST00000555846.2" "14" 55027425 55031911 "+" 13976 "uORF" 55027427 55031913 0.310393
"13977" "ENST00000555846.2" "14" 55031948 55043015 "+" 13977 "uORF" 55031950 55043017 0.872292
"13978" "ENST00000555846.2" "14" 55031957 55043015 "+" 13978 "uORF" 55031959 55043017 0.872292
"13979" "ENST00000555846.2" "14" 55031982 55042998 "+" 13979 "uORF" 55031984 55043000 1.52571266666667
"13980" "ENST00000555846.2" "14" 55031985 55042998 "+" 13980 "uORF" 55031987 55043000 1.52571266666667
"13981" "ENST00000555846.2" "14" 55042995 55043015 "+" 13981 "uORF" 55042997 55043017 0.872292
"14004" "ENST00000556887.6" "12" 25052786 25052860 "+" 14004 "uORF" 25052788 25052862 2.06447455555556
"14005" "ENST00000556887.6" "12" 25061637 25062829 "+" 14005 "uORF" 25061639 25062831 1.766414
"14006" "ENST00000556887.6" "12" 25062830 25063720 "+" 14006 "uORF" 25062832 25063722 1.53842855555556
"14007" "ENST00000556887.6" "12" 25062848 25063720 "+" 14007 "uORF" 25062850 25063722 1.53842855555556
"14008" "ENST00000556887.6" "12" 25062869 25063720 "+" 14008 "uORF" 25062871 25063722 1.53842855555556
"14009" "ENST00000556887.6" "12" 25063742 25063780 "+" 14009 "uORF" 25063744 25063782 1.65825377777778
"14010" "ENST00000556887.6" "12" 25066365 25066430 "+" 14010 "uORF" 25066367 25066432 0.241967222222222
"14011" "ENST00000556887.6" "12" 25066467 25066478 "+" 14011 "uORF" 25066469 25066480 0.501412666666667
"14012" "ENST00000556887.6" "12" 25066482 25066499 "+" 14012 "uORF" 25066484 25066501 0.46662
"14014" "ENST00000557385.2" "X" 120252724 120252735 "+" 14014 "uORF" 120252726 120252737 0.622554
"14026" "ENST00000557649.6" "14" 104586419 104586430 "+" 14026 "uORF" 104586421 104586432 0.78638
"14027" "ENST00000557677.3" "14" 19803793 19803828 "+" 14027 "uORF" 19803795 19803830 0.374857333333333
"14028" "ENST00000557942.6" "15" 99565996 99566019 "+" 14028 "uORF" 99565998 99566021 2.12898777777778
"14029" "ENST00000557942.6" "15" 99633042 99633050 "+" 14029 "uORF" 99633044 99633052 1.44820988888889
"14033" "ENST00000559228.6" "15" 58771326 58771373 "+" 14033 "uORF" 58771328 58771375 1.95004144444444
"14036" "ENST00000560079.7" "15" 84764728 84764802 "+" 14036 "uORF" 84764730 84764804 2.07757822222222
"14043" "ENST00000560346.6" "15" 40239105 40239194 "+" 14043 "uORF" 40239107 40239196 0.959587666666668
"14044" "ENST00000560346.6" "15" 40239120 40239194 "+" 14044 "uORF" 40239122 40239196 0.959587666666668
"14045" "ENST00000560346.6" "15" 40239194 40239316 "+" 14045 "uORF" 40239196 40239318 0.912210555555554
"14046" "ENST00000560346.6" "15" 40239316 40239366 "+" 14046 "uORF" 40239318 40239368 1.68765133333333
"14047" "ENST00000560346.6" "15" 40239501 40239602 "+" 14047 "uORF" 40239503 40239604 1.38263
"14048" "ENST00000560346.6" "15" 40239540 40239602 "+" 14048 "uORF" 40239542 40239604 1.38263
"14049" "ENST00000560346.6" "15" 40239608 40239703 "+" 14049 "uORF" 40239610 40239705 1.92184511111111
"14050" "ENST00000560346.6" "15" 40239721 40239732 "+" 14050 "uORF" 40239723 40239734 1.62206433333333
"14054" "ENST00000560869.6" "14" 103123851 103123934 "+" 14054 "uORF" 103123853 103123936 0.572624444444444
"14055" "ENST00000560869.6" "14" 103126335 103126370 "+" 14055 "uORF" 103126337 103126372 0.182845444444444
"14056" "ENST00000560869.6" "14" 103126344 103126370 "+" 14056 "uORF" 103126346 103126372 0.182845444444444
"14057" "ENST00000560869.6" "14" 103126347 103126370 "+" 14057 "uORF" 103126349 103126372 0.182845444444444
"14064" "ENST00000561882.2" "2" 94587349 94587363 "+" 14064 "uORF" 94587351 94587365 1.04907877777778
"14065" "ENST00000561890.1" "6" 31010532 31010681 "+" 14065 "uORF" 31010534 31010683 0.518257555555555
"14066" "ENST00000561890.1" "6" 31010678 31010704 "+" 14066 "uORF" 31010680 31010706 0.782482999999999
"14067" "ENST00000561890.1" "6" 31010690 31010704 "+" 14067 "uORF" 31010692 31010706 0.782482999999999
"14068" "ENST00000562188.7" "15" 43330714 43330722 "+" 14068 "uORF" 43330716 43330724 0.332799666666667
"14069" "ENST00000562188.7" "15" 43330763 43330831 "+" 14069 "uORF" 43330765 43330833 0.585803111111111
"14070" "ENST00000562188.7" "15" 43331919 43331951 "+" 14070 "uORF" 43331921 43331953 0.263961555555556
"14071" "ENST00000562188.7" "15" 43331982 43333318 "+" 14071 "uORF" 43331984 43333320 0.316674
"14072" "ENST00000562188.7" "15" 43334989 43335012 "+" 14072 "uORF" 43334991 43335014 1.67628122222222
"14076" "ENST00000562631.7" "16" 57628663 57628731 "+" 14076 "uORF" 57628665 57628733 1.01844811111111
"14092" "ENST00000563281.2" "3" 51391307 51391363 "+" 14092 "uORF" 51391309 51391365 1.61042711111111
"14096" "ENST00000563594.6" "16" 89948797 89949461 "+" 14096 "uORF" 89948799 89949463 1.16211677777778
"14097" "ENST00000563694.6" "17" 7932491 7932544 "+" 14097 "uORF" 7932493 7932546 1.36971566666667
"14098" "ENST00000563694.6" "17" 7932568 7932615 "+" 14098 "uORF" 7932570 7932617 1.03970022222222
"14104" "ENST00000564288.6" "1" 39204866 39204895 "+" 14104 "uORF" 39204868 39204897 1.70851822222222
"14115" "ENST00000564719.2" "5" 129748096 129748125 "+" 14115 "uORF" 129748098 129748127 1.64629411111111
"14116" "ENST00000564719.2" "5" 129748128 129748178 "+" 14116 "uORF" 129748130 129748180 0.646110111111111
"14118" "ENST00000564996.6" "16" 84648538 84648636 "+" 14118 "uORF" 84648540 84648638 1.52301544444444
"14119" "ENST00000565468.6" "7" 141074078 141074122 "+" 14119 "uORF" 141074080 141074124 1.62988855555556
"14120" "ENST00000565468.6" "7" 141074281 141074295 "+" 14120 "uORF" 141074283 141074297 2.08878
"14121" "ENST00000565468.6" "7" 141074287 141074295 "+" 14121 "uORF" 141074289 141074297 2.08878
"14122" "ENST00000565624.3" "16" 88383156 88427363 "+" 14122 "uORF" 88383158 88427365 0.821936999999999
"14123" "ENST00000565624.3" "16" 88427360 88427452 "+" 14123 "uORF" 88427362 88427454 0.344257888888889
"14124" "ENST00000565624.3" "16" 88427399 88427452 "+" 14124 "uORF" 88427401 88427454 0.344257888888889
"14126" "ENST00000565886.2" "19" 7914857 7914994 "+" 14126 "uORF" 7914859 7914996 0.336128333333333
"14127" "ENST00000565886.2" "19" 7914926 7914994 "+" 14127 "uORF" 7914928 7914996 0.336128333333333
"14128" "ENST00000565886.2" "19" 7914930 7915079 "+" 14128 "uORF" 7914932 7915081 0.340940555555556
"14129" "ENST00000565886.2" "19" 7914956 7914994 "+" 14129 "uORF" 7914958 7914996 0.336128333333333
"14130" "ENST00000565886.2" "19" 7914996 7915079 "+" 14130 "uORF" 7914998 7915081 0.340940555555556
"14131" "ENST00000565886.2" "19" 7915175 7915204 "+" 14131 "uORF" 7915177 7915206 0.430169
"14132" "ENST00000565886.2" "19" 7915277 7915297 "+" 14132 "uORF" 7915279 7915299 0.436965333333333
"14133" "ENST00000565886.2" "19" 7915317 7915523 "+" 14133 "uORF" 7915319 7915525 0.342493
"14134" "ENST00000565886.2" "19" 7915485 7915523 "+" 14134 "uORF" 7915487 7915525 0.342493
"14135" "ENST00000565886.2" "19" 7915501 7915533 "+" 14135 "uORF" 7915503 7915535 0.374759111111111
"14136" "ENST00000565886.2" "19" 7915593 7915640 "+" 14136 "uORF" 7915595 7915642 0.472455
"14137" "ENST00000565886.2" "19" 7915650 7916009 "+" 14137 "uORF" 7915652 7916011 0.888734111111112
"14138" "ENST00000565886.2" "19" 7915752 7916009 "+" 14138 "uORF" 7915754 7916011 0.888734111111112
"14139" "ENST00000565886.2" "19" 7915756 7915788 "+" 14139 "uORF" 7915758 7915790 0.280192666666667
"14140" "ENST00000565886.2" "19" 7915868 7916074 "+" 14140 "uORF" 7915870 7916076 0.480668555555556
"14141" "ENST00000566264.2" "16" 1534036 1534101 "+" 14141 "uORF" 1534038 1534103 1.21328633333333
"14142" "ENST00000566264.2" "16" 1534137 1534175 "+" 14142 "uORF" 1534139 1534177 1.95715177777778
"14143" "ENST00000566264.2" "16" 1534165 1534185 "+" 14143 "uORF" 1534167 1534187 1.24169044444444
"14144" "ENST00000566264.2" "16" 1534175 1534195 "+" 14144 "uORF" 1534177 1534197 0.846657666666667
"14145" "ENST00000567109.6" "16" 82627033 82627083 "+" 14145 "uORF" 82627035 82627085 3.46539988888889
"14146" "ENST00000567109.6" "16" 82627054 82627083 "+" 14146 "uORF" 82627056 82627085 3.46539988888889
"14155" "ENST00000567180.3" "8" 144266467 144266592 "+" 14155 "uORF" 144266469 144266594 1.49785266666667
"14156" "ENST00000567180.3" "8" 144266569 144266592 "+" 14156 "uORF" 144266571 144266594 1.49785266666667
"14157" "ENST00000567955.3" "17" 21695984 21695992 "+" 14157 "uORF" 21695986 21695994 0.537209444444444
"14158" "ENST00000567955.3" "17" 21696025 21696087 "+" 14158 "uORF" 21696027 21696089 1.00699811111111
"14161" "ENST00000568449.7" "16" 1773118 1773183 "+" 14161 "uORF" 1773120 1773185 0.997766555555555
"14163" "ENST00000569055.2" "17" 36323951 36323968 "+" 14163 "uORF" 36323953 36323970 0.485750333333333
"14164" "ENST00000569275.2" "X" 111511743 111511802 "+" 14164 "uORF" 111511745 111511804 0.654141
"14165" "ENST00000569275.2" "X" 111512009 111512059 "+" 14165 "uORF" 111512011 111512061 0.434421444444445
"14166" "ENST00000569275.2" "X" 111518212 111518247 "+" 14166 "uORF" 111518214 111518249 0.573263666666667
"14167" "ENST00000569275.2" "X" 111518801 111518818 "+" 14167 "uORF" 111518803 111518820 1.31397833333333
"14168" "ENST00000569417.6" "16" 2206031 2206039 "+" 14168 "uORF" 2206033 2206041 1.11279244444445
"14172" "ENST00000569691.2" "15" 55408538 55408678 "+" 14172 "uORF" 55408540 55408680 0.997442444444443
"14175" "ENST00000569840.7" "17" 76868429 76868449 "+" 14175 "uORF" 76868431 76868451 1.307264
"14176" "ENST00000569840.7" "17" 76868547 76868630 "+" 14176 "uORF" 76868549 76868632 1.02703233333333
"14177" "ENST00000569840.7" "17" 76868657 76868785 "+" 14177 "uORF" 76868659 76868787 1.88994577777778
"14184" "ENST00000572933.6" "17" 7718224 7718241 "+" 14184 "uORF" 7718226 7718243 0.596057444444444
"14185" "ENST00000572933.6" "17" 7718266 7718307 "+" 14185 "uORF" 7718268 7718309 2.10723255555555
"14186" "ENST00000572933.6" "17" 7718284 7718307 "+" 14186 "uORF" 7718286 7718309 2.10723255555555
"14187" "ENST00000572933.6" "17" 7718398 7718508 "+" 14187 "uORF" 7718400 7718510 0.301814555555556
"14188" "ENST00000572933.6" "17" 7718420 7718449 "+" 14188 "uORF" 7718422 7718451 0.614681111111111
"14189" "ENST00000572933.6" "17" 7718461 7718508 "+" 14189 "uORF" 7718463 7718510 0.301814555555556
"14190" "ENST00000572933.6" "17" 7718600 7718686 "+" 14190 "uORF" 7718602 7718688 0.531574333333333
"14191" "ENST00000572933.6" "17" 7718619 7718630 "+" 14191 "uORF" 7718621 7718632 0.688724222222222
"14192" "ENST00000572933.6" "17" 7718627 7718686 "+" 14192 "uORF" 7718629 7718688 0.531574333333333
"14193" "ENST00000572933.6" "17" 7718683 7718709 "+" 14193 "uORF" 7718685 7718711 0.104628
"14196" "ENST00000573034.8" "1" 206205627 206205668 "+" 14196 "uORF" 206205629 206205670 2.25403344444445
"14197" "ENST00000573034.8" "1" 206205668 206205715 "+" 14197 "uORF" 206205670 206205717 2.04234088888889
"14198" "ENST00000573034.8" "1" 206205715 206205741 "+" 14198 "uORF" 206205717 206205743 1.79584466666667
"14199" "ENST00000573034.8" "1" 206205790 206205804 "+" 14199 "uORF" 206205792 206205806 1.853321
"14200" "ENST00000573035.6" "7" 74657887 74657898 "+" 14200 "uORF" 74657889 74657900 2.219633
"14201" "ENST00000573521.2" "5" 141402900 141402929 "+" 14201 "uORF" 141402902 141402931 0.726382333333333
"14202" "ENST00000573854.6" "16" 20451522 20451533 "+" 14202 "uORF" 20451524 20451535 -0.0574857777777777
"14220" "ENST00000574788.6" "17" 5116082 5116183 "+" 14220 "uORF" 5116084 5116185 0.129686111111111
"14221" "ENST00000574788.6" "17" 5116162 5116437 "+" 14221 "uORF" 5116164 5116439 0.569206333333333
"14222" "ENST00000574788.6" "17" 5116383 5116394 "+" 14222 "uORF" 5116385 5116396 0.626068888888889
"14223" "ENST00000574788.6" "17" 5116571 5116639 "+" 14223 "uORF" 5116573 5116641 0.476401555555556
"14224" "ENST00000574788.6" "17" 5120629 5120643 "+" 14224 "uORF" 5120631 5120645 0.475805666666666
"14225" "ENST00000574788.6" "17" 5120654 5120671 "+" 14225 "uORF" 5120656 5120673 0.875983666666665
"14226" "ENST00000574788.6" "17" 5120660 5120671 "+" 14226 "uORF" 5120662 5120673 0.875983666666665
"14227" "ENST00000574788.6" "17" 5120674 5121469 "+" 14227 "uORF" 5120676 5121471 0.518935666666667
"14228" "ENST00000574788.6" "17" 5120714 5120788 "+" 14228 "uORF" 5120716 5120790 1.76245866666667
"14229" "ENST00000574788.6" "17" 5120719 5121469 "+" 14229 "uORF" 5120721 5121471 0.518935666666667
"14230" "ENST00000574788.6" "17" 5120723 5120788 "+" 14230 "uORF" 5120725 5120790 1.76245866666667
"14231" "ENST00000574788.6" "17" 5120762 5120788 "+" 14231 "uORF" 5120764 5120790 1.76245866666667
"14232" "ENST00000574788.6" "17" 5120785 5121469 "+" 14232 "uORF" 5120787 5121471 0.518935666666667
"14233" "ENST00000574788.6" "17" 5121439 5121492 "+" 14233 "uORF" 5121441 5121494 0.670482222222222
"14234" "ENST00000574788.6" "17" 5121613 5124664 "+" 14234 "uORF" 5121615 5124666 0.448052666666667
"14235" "ENST00000574788.6" "17" 5121662 5121688 "+" 14235 "uORF" 5121664 5121690 0.772045
"14236" "ENST00000574788.6" "17" 5124681 5124707 "+" 14236 "uORF" 5124683 5124709 0.419262333333333
"14237" "ENST00000574788.6" "17" 5124786 5124920 "+" 14237 "uORF" 5124788 5124922 0.375308
"14238" "ENST00000574788.6" "17" 5124797 5124886 "+" 14238 "uORF" 5124799 5124888 0.445334444444445
"14239" "ENST00000574788.6" "17" 5124802 5124873 "+" 14239 "uORF" 5124804 5124875 0.353138222222222
"14240" "ENST00000574788.6" "17" 5124876 5124920 "+" 14240 "uORF" 5124878 5124922 0.375308
"14241" "ENST00000574788.6" "17" 5124928 5125152 "+" 14241 "uORF" 5124930 5125154 0.234922444444444
"14242" "ENST00000574788.6" "17" 5124950 5124997 "+" 14242 "uORF" 5124952 5124999 0.424245666666667
"14243" "ENST00000574788.6" "17" 5125063 5125152 "+" 14243 "uORF" 5125065 5125154 0.234922444444444
"14244" "ENST00000574788.6" "17" 5125084 5125152 "+" 14244 "uORF" 5125086 5125154 0.234922444444444
"14245" "ENST00000574788.6" "17" 5125115 5125195 "+" 14245 "uORF" 5125117 5125197 0.413216666666667
"14246" "ENST00000574788.6" "17" 5125138 5125152 "+" 14246 "uORF" 5125140 5125154 0.234922444444444
"14247" "ENST00000574788.6" "17" 5125167 5125178 "+" 14247 "uORF" 5125169 5125180 0.583486555555556
"14248" "ENST00000574788.6" "17" 5125178 5125195 "+" 14248 "uORF" 5125180 5125197 0.413216666666667
"14249" "ENST00000574788.6" "17" 5125185 5125259 "+" 14249 "uORF" 5125187 5125261 0.312312666666667
"14250" "ENST00000574788.6" "17" 5125214 5125905 "+" 14250 "uORF" 5125216 5125907 0.190830777777778
"14251" "ENST00000574788.6" "17" 5125269 5129960 "+" 14251 "uORF" 5125271 5129962 0.397190666666667
"14252" "ENST00000574788.6" "17" 5125831 5125905 "+" 14252 "uORF" 5125833 5125907 0.190830777777778
"14253" "ENST00000574788.6" "17" 5125920 5127553 "+" 14253 "uORF" 5125922 5127555 0.149261111111111
"14254" "ENST00000574788.6" "17" 5125930 5127524 "+" 14254 "uORF" 5125932 5127526 0.180744222222222
"14255" "ENST00000574788.6" "17" 5127526 5129960 "+" 14255 "uORF" 5127528 5129962 0.397190666666667
"14256" "ENST00000574788.6" "17" 5127546 5127638 "+" 14256 "uORF" 5127548 5127640 0.292788166666667
"14257" "ENST00000574788.6" "17" 5127550 5129960 "+" 14257 "uORF" 5127552 5129962 0.397190666666667
"14258" "ENST00000574788.6" "17" 5127554 5127565 "+" 14258 "uORF" 5127556 5127567 0.253106666666667
"14259" "ENST00000574788.6" "17" 5127558 5127638 "+" 14259 "uORF" 5127560 5127640 0.292788166666667
"14260" "ENST00000574788.6" "17" 5127562 5129960 "+" 14260 "uORF" 5127564 5129962 0.397190666666667
"14261" "ENST00000574788.6" "17" 5127566 5127604 "+" 14261 "uORF" 5127568 5127606 0.383913333333333
"14262" "ENST00000574788.6" "17" 5127586 5129960 "+" 14262 "uORF" 5127588 5129962 0.397190666666667
"14263" "ENST00000574788.6" "17" 5128972 5129061 "+" 14263 "uORF" 5128974 5129063 0.262779666666667
"14264" "ENST00000574788.6" "17" 5128977 5129024 "+" 14264 "uORF" 5128979 5129026 0.314317888888889
"14265" "ENST00000574788.6" "17" 5129083 5129097 "+" 14265 "uORF" 5129085 5129099 0.525885777777778
"14279" "ENST00000576178.7" "10" 47918900 47918926 "+" 14279 "uORF" 47918902 47918928 0.441389444444445
"14280" "ENST00000576178.7" "10" 47920796 47920825 "+" 14280 "uORF" 47920798 47920827 0.382109444444444
"14281" "ENST00000576178.7" "10" 47920811 47920825 "+" 14281 "uORF" 47920813 47920827 0.382109444444444
"14282" "ENST00000576178.7" "10" 47920822 47920848 "+" 14282 "uORF" 47920824 47920850 0.605258111111111
"14283" "ENST00000576178.7" "10" 47920831 47920848 "+" 14283 "uORF" 47920833 47920850 0.605258111111111
"14284" "ENST00000576629.6" "17" 46512572 46512601 "+" 14284 "uORF" 46512574 46512603 0.004767111111111
"14299" "ENST00000577949.6" "15" 24955010 24955030 "+" 14299 "uORF" 24955012 24955032 1.687236
"14308" "ENST00000579455.2" "18" 74315845 74315886 "+" 14308 "uORF" 74315847 74315888 0.244440111111111
"14309" "ENST00000579469.2" "17" 75646385 75646531 "+" 14309 "uORF" 75646387 75646533 1.08246488888889
"14310" "ENST00000579469.2" "17" 75646460 75646531 "+" 14310 "uORF" 75646462 75646533 1.08246488888889
"14311" "ENST00000579469.2" "17" 75646488 75646595 "+" 14311 "uORF" 75646490 75646597 1.17970544444444
"14312" "ENST00000579469.2" "17" 75646635 75646745 "+" 14312 "uORF" 75646637 75646747 0.147470333333333
"14313" "ENST00000579760.6" "17" 79024452 79024460 "+" 14313 "uORF" 79024454 79024462 0.750648333333333
"14314" "ENST00000579849.6" "17" 32928153 32928236 "+" 14314 "uORF" 32928155 32928238 3.67427933333333
"14315" "ENST00000579849.6" "17" 32928213 32928236 "+" 14315 "uORF" 32928215 32928238 3.67427933333333
"14316" "ENST00000579849.6" "17" 32931484 32931498 "+" 14316 "uORF" 32931486 32931500 0.570582888888888
"14317" "ENST00000580243.3" "18" 75210829 75210849 "+" 14317 "uORF" 75210831 75210851 2.12361122222222
"14318" "ENST00000580243.3" "18" 75210939 75211181 "+" 14318 "uORF" 75210941 75211183 2.00453766666667
"14319" "ENST00000580243.3" "18" 75211072 75211095 "+" 14319 "uORF" 75211074 75211097 1.86939644444445
"14320" "ENST00000580243.3" "18" 75211081 75211095 "+" 14320 "uORF" 75211083 75211097 1.86939644444445
"14321" "ENST00000580243.3" "18" 75211242 75211298 "+" 14321 "uORF" 75211244 75211300 2.07513688888889
"14322" "ENST00000580243.3" "18" 75211246 75211293 "+" 14322 "uORF" 75211248 75211295 1.99961833333333
"14323" "ENST00000580243.3" "18" 75211345 75211371 "+" 14323 "uORF" 75211347 75211373 1.37266011111111
"14324" "ENST00000580243.3" "18" 75211531 75211599 "+" 14324 "uORF" 75211533 75211601 0.926606777777778
"14325" "ENST00000580243.3" "18" 75211596 75211850 "+" 14325 "uORF" 75211598 75211852 1.63722533333333
"14326" "ENST00000580243.3" "18" 75211710 75211850 "+" 14326 "uORF" 75211712 75211852 1.63722533333333
"14338" "ENST00000581322.6" "17" 67377655 67377669 "+" 14338 "uORF" 67377657 67377671 2.15111322222222
"14339" "ENST00000581322.6" "17" 67377813 67377821 "+" 14339 "uORF" 67377815 67377823 1.89847522222222
"14340" "ENST00000581322.6" "17" 67377981 67378016 "+" 14340 "uORF" 67377983 67378018 1.98095977777778
"14343" "ENST00000581492.3" "10" 47322576 47322617 "+" 14343 "uORF" 47322578 47322619 0.471799222222222
"14356" "ENST00000581977.7" "1" 206470621 206470641 "+" 14356 "uORF" 206470623 206470643 0.90325911111111
